username,tweet_date,text,hashtags
NikitaS47984827,2021-05-06 14:11:14,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen Cylinders Available 

Phone: 9821070775
Location: Mumbai 

Last Verified @ 06/05/21, 5:28 PM

#MaharashtraFightsCorona #Covid19IndiaHelp",[]
WhackkyCoco,2021-05-06 14:10:38,"Oxygen Cylinders Available at Mumbai 

Name: Pankaj

Contact: 9136713647

Location: Mumbai 

Verified at 7:17 Pm , 6th May
#COVIDEmergencyIndia #OxygenCylinders #Mumbai #Ahmedabad",[]
RetweetsMumbai,2021-05-06 14:10:27,"Oxygen Cylinders Available at Mumbai 

Name: Pankaj

Contact: 9136713647

Location: Mumbai 

Verified at 7:17 Pm , 6th May
#COVIDEmergencyIndia #OxygenCylinders #Mumbai #Ahmedabad",[]
HelplinePunjab,2021-05-06 14:10:27,"VERIFIED #Oxygen LEAD
#Bangalore #Delhi #DelhiNCR
#Chennai #Mumbai #Jaipur #Chandigarh #Pune #Nagpur
#Ajmer #Lucknow #Jodhpur #Mysore #Vijayvada #Vizag
Other cities delievery within 30 hrs.
9986966909, 6304495317 (Ashish)
@HelplinePunjab @Prateek_Rishi @mohitgupta1962","[{'text': 'Oxygen', 'indices': [28, 35]}, {'text': 'Bangalore', 'indices': [41, 51]}, {'text': 'Delhi', 'indices': [52, 58]}, {'text': 'DelhiNCR', 'indices': [59, 68]}, {'text': 'Chennai', 'indices': [69, 77]}, {'text': 'Mumbai', 'indices': [78, 85]}, {'text': 'Jaipur', 'indices': [86, 93]}, {'text': 'Chandigarh', 'indices': [94, 105]}, {'text': 'Pune', 'indices': [106, 111]}, {'text': 'Nagpur', 'indices': [112, 119]}, {'text': 'Ajmer', 'indices': [120, 126]}, {'text': 'Lucknow', 'indices': [127, 135]}]"
RetweetsMumbai,2021-05-06 14:10:20,"VERIFIED #Oxygen LEAD
#Bangalore #Delhi #DelhiNCR
#Chennai #Mumbai #Jaipur #Chandigarh #Pune #Nagpur
#Ajmer #Lucknow #Jodhpur #Mysore #Vijayvada #Vizag
Other cities delievery within 30 hrs.
9986966909, 6304495317 (Ashish)
@HelplinePunjab @Prateek_Rishi @mohitgupta1962","[{'text': 'Oxygen', 'indices': [28, 35]}, {'text': 'Bangalore', 'indices': [41, 51]}, {'text': 'Delhi', 'indices': [52, 58]}, {'text': 'DelhiNCR', 'indices': [59, 68]}, {'text': 'Chennai', 'indices': [69, 77]}, {'text': 'Mumbai', 'indices': [78, 85]}, {'text': 'Jaipur', 'indices': [86, 93]}, {'text': 'Chandigarh', 'indices': [94, 105]}, {'text': 'Pune', 'indices': [106, 111]}, {'text': 'Nagpur', 'indices': [112, 119]}, {'text': 'Ajmer', 'indices': [120, 126]}, {'text': 'Lucknow', 'indices': [127, 135]}]"
SweetCookiesme,2021-05-06 14:09:45,"VERIFIED #Oxygen LEAD
#Bangalore #Delhi #DelhiNCR
#Chennai #Mumbai #Jaipur #Chandigarh #Pune #Nagpur
#Ajmer #Lucknow #Jodhpur #Mysore #Vijayvada #Vizag
Other cities delievery within 30 hrs.
9986966909, 6304495317 (Ashish)
@HelplinePunjab @Prateek_Rishi @mohitgupta1962","[{'text': 'Oxygen', 'indices': [28, 35]}, {'text': 'Bangalore', 'indices': [41, 51]}, {'text': 'Delhi', 'indices': [52, 58]}, {'text': 'DelhiNCR', 'indices': [59, 68]}, {'text': 'Chennai', 'indices': [69, 77]}, {'text': 'Mumbai', 'indices': [78, 85]}, {'text': 'Jaipur', 'indices': [86, 93]}, {'text': 'Chandigarh', 'indices': [94, 105]}, {'text': 'Pune', 'indices': [106, 111]}, {'text': 'Nagpur', 'indices': [112, 119]}, {'text': 'Ajmer', 'indices': [120, 126]}, {'text': 'Lucknow', 'indices': [127, 135]}]"
NikitaS47984827,2021-05-06 14:09:40,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
 MUMBAI 
Oxygen Cylinders Available 

Name: Pankaj
Phone: 9136713647
Location: Mumbai 

Last Verified @ 06/05/21, 5:20 PM

#MaharashtraFightsCorona #Covid19IndiaHelp",[]
RajeshAhujaa_,2021-05-06 14:08:24,"VERIFIED #Oxygen LEAD
#Bangalore #Delhi #DelhiNCR
#Chennai #Mumbai #Jaipur #Chandigarh #Pune #Nagpur
#Ajmer #Lucknow #Jodhpur #Mysore #Vijayvada #Vizag
Other cities delievery within 30 hrs.
9986966909, 6304495317 (Ashish)
@HelplinePunjab @Prateek_Rishi @mohitgupta1962","[{'text': 'Oxygen', 'indices': [9, 16]}, {'text': 'Bangalore', 'indices': [22, 32]}, {'text': 'Delhi', 'indices': [33, 39]}, {'text': 'DelhiNCR', 'indices': [40, 49]}, {'text': 'Chennai', 'indices': [50, 58]}, {'text': 'Mumbai', 'indices': [59, 66]}, {'text': 'Jaipur', 'indices': [67, 74]}, {'text': 'Chandigarh', 'indices': [75, 86]}, {'text': 'Pune', 'indices': [87, 92]}, {'text': 'Nagpur', 'indices': [93, 100]}, {'text': 'Ajmer', 'indices': [101, 107]}, {'text': 'Lucknow', 'indices': [108, 116]}, {'text': 'Jodhpur', 'indices': [117, 125]}, {'text': 'Mysore', 'indices': [126, 133]}, {'text': 'Vijayvada', 'indices': [134, 144]}, {'text': 'Vizag', 'indices': [145, 151]}]"
RetweetsMumbai,2021-05-06 14:07:13,"✅𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝 
#Mumbai
Oxygen cylinders available (free of cost) 

Near Simandhar Swami jinalaya
Ghatkopar
Contact- 9321580108
Address- chitranjan nagar ,co-operative society, Plot no. A/21-81, Rajawadi, Ghatkopar-E, Mumbai-400077
Last verified -6/5/21 12:55 PM
#MahaCovid https://t.co/gp0LDu0qPF","[{'text': 'Mumbai', 'indices': [26, 33]}]"
DishaMi25404763,2021-05-06 14:06:00,"Oxygen Cylinders Available at Mumbai 

Name: Pankaj

Contact: 9136713647

Location: Mumbai 

Verified at 7:17 Pm , 6th May
#COVIDEmergencyIndia #OxygenCylinders #Mumbai #Ahmedabad",[]
surwade_shweta,2021-05-06 14:05:26,"✅𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝 
#Mumbai
Oxygen cylinders available (free of cost) 

Near Simandhar Swami jinalaya
Ghatkopar
Contact- 9321580108
Address- chitranjan nagar ,co-operative society, Plot no. A/21-81, Rajawadi, Ghatkopar-E, Mumbai-400077
Last verified -6/5/21 12:55 PM
#MahaCovid https://t.co/gp0LDu0qPF","[{'text': 'Mumbai', 'indices': [26, 33]}]"
ShikhaS02179119,2021-05-06 14:04:37,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
NAVI MUMBAI- AIROLI

Oxygen Cylinder
Naman Enterprises

Name: Akash Savla
Phone: 9930632066    
Location: Airoli (Home delivery)

Last verified @ 06/05/21  12:08 AM",[]
CovidSupportGJ,2021-05-06 14:04:17,"Oxygen Cylinders Available at Mumbai 

Name: Pankaj

Contact: 9136713647

Location: Mumbai 

Verified at 7:17 Pm , 6th May
#COVIDEmergencyIndia #OxygenCylinders #Mumbai #Ahmedabad",[]
CVDResourcesBot,2021-05-06 14:04:14,"Oxygen Cylinders Available at Mumbai 

Name: Pankaj

Contact: 9136713647

Location: Mumbai 

Verified at 7:17 Pm , 6th May
#COVIDEmergencyIndia #OxygenCylinders #Mumbai #Ahmedabad",[]
CDF_SRCC,2021-05-06 14:04:08,"Oxygen Cylinders Available at Mumbai 

Name: Pankaj

Contact: 9136713647

Location: Mumbai 

Verified at 7:17 Pm , 6th May
#COVIDEmergencyIndia #OxygenCylinders #Mumbai #Ahmedabad","[{'text': 'COVIDEmergencyIndia', 'indices': [123, 143]}, {'text': 'OxygenCylinders', 'indices': [144, 160]}, {'text': 'Mumbai', 'indices': [161, 168]}, {'text': 'Ahmedabad', 'indices': [169, 179]}]"
Vrajpandit79,2021-05-06 14:04:02,"#Covid care center at Vile Parle Andheri East, #Mumbai 

Verified by my friend Najmul Huda
28/04/21 time 02:39 pm

Free 30 bed Facility 
Call 8591443188
#SOSSIO
Please check eligibility criteria https://t.co/Dy6xktjHVE","[{'text': 'Covid', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [67, 74]}]"
MahaCovid_,2021-05-06 14:03:52,"✅𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝 
#Mumbai
Oxygen cylinders available (free of cost) 

Near Simandhar Swami jinalaya
Ghatkopar
Contact- 9321580108
Address- chitranjan nagar ,co-operative society, Plot no. A/21-81, Rajawadi, Ghatkopar-E, Mumbai-400077
Last verified -6/5/21 12:55 PM
#MahaCovid https://t.co/gp0LDu0qPF","[{'text': 'Mumbai', 'indices': [26, 33]}]"
nanditachowdhu1,2021-05-06 14:03:31,"Oxygen concentrator available 9ltr and 7ltr ready stock
Delivery = pan india delivery 48 hr
Can pick up from office also

Call=+91-8879380143

COMPANY - 
Indian Roar llp mumbai (trusted company) can search on Google 

Verified",[]
CVDResourcesBot,2021-05-06 14:03:24,"✅𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝 
#Mumbai
Oxygen cylinders available (free of cost) 

Near Simandhar Swami jinalaya
Ghatkopar
Contact- 9321580108
Address- chitranjan nagar ,co-operative society, Plot no. A/21-81, Rajawadi, Ghatkopar-E, Mumbai-400077
Last verified -6/5/21 12:55 PM
#MahaCovid https://t.co/gp0LDu0qPF","[{'text': 'Mumbai', 'indices': [26, 33]}]"
Marathi__,2021-05-06 14:03:19,"✅𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝 
#Mumbai
Oxygen cylinders available (free of cost) 

Near Simandhar Swami jinalaya
Ghatkopar
Contact- 9321580108
Address- chitranjan nagar ,co-operative society, Plot no. A/21-81, Rajawadi, Ghatkopar-E, Mumbai-400077
Last verified -6/5/21 12:55 PM
#MahaCovid https://t.co/gp0LDu0qPF","[{'text': 'Mumbai', 'indices': [11, 18]}, {'text': 'MahaCovid', 'indices': [258, 268]}]"
DishaMi25404763,2021-05-06 14:02:26,"2 ICU beds, 10 oxygen beds, 10 normal beds available 
Veena Multi Specialty Hospital, Andheri, Mumbai

Contact - 8080833354

Verified at 7:14pm, 6th May

#COVIDEmergencyIndia #OxygenBeds #ICUBeds #Andheri #Mumbai #Maharashtra",[]
mohitjain77,2021-05-06 13:58:09,"2 ICU beds, 10 oxygen beds, 10 normal beds available 
Veena Multi Specialty Hospital, Andheri, Mumbai

Contact - 8080833354

Verified at 7:14pm, 6th May

#COVIDEmergencyIndia #OxygenBeds #ICUBeds #Andheri #Mumbai #Maharashtra",[]
ymerchant8,2021-05-06 13:58:02,#COVID19 #ICUBeds #Oxygen #BedsAvailability #COVIDEmergency2021 #COVIDSecondWave #Ambulance we have started Covid relief task force for South #Mumbai those in need may avail the service to connect with verified resource providers https://t.co/qMsoDLBNmu,"[{'text': 'COVID19', 'indices': [13, 21]}, {'text': 'ICUBeds', 'indices': [22, 30]}, {'text': 'Oxygen', 'indices': [31, 38]}, {'text': 'BedsAvailability', 'indices': [39, 56]}, {'text': 'COVIDEmergency2021', 'indices': [57, 76]}, {'text': 'COVIDSecondWave', 'indices': [77, 93]}, {'text': 'Ambulance', 'indices': [94, 104]}]"
alisha_aly_n,2021-05-06 13:57:31,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen Cylinders Available 

Phone: 9821070775
Location: Mumbai 

Last Verified @ 06/05/21, 5:28 PM

#MaharashtraFightsCorona #Covid19IndiaHelp",[]
Ashna39801978,2021-05-06 13:57:18,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen Cylinders Available 

Phone: 9821070775
Location: Mumbai 

Last Verified @ 06/05/21, 5:28 PM

#MaharashtraFightsCorona #Covid19IndiaHelp",[]
Ashna39801978,2021-05-06 13:57:14,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
 MUMBAI 
Oxygen Cylinders Available 

Name: Pankaj
Phone: 9136713647
Location: Mumbai 

Last Verified @ 06/05/21, 5:20 PM

#MaharashtraFightsCorona #Covid19IndiaHelp",[]
RetweetsMumbai,2021-05-06 13:56:44,"#Covid care center at Vile Parle Andheri East, #Mumbai 

Verified by my friend Najmul Huda
28/04/21 time 02:39 pm

Free 30 bed Facility 
Call 8591443188
#SOSSIO
Please check eligibility criteria https://t.co/Dy6xktjHVE","[{'text': 'Covid', 'indices': [0, 6]}, {'text': 'Mumbai', 'indices': [47, 54]}, {'text': 'SOSSIO', 'indices': [153, 160]}]"
CDF_SRCC,2021-05-06 13:54:04,"Oxygen Cylinders Available in Mumbai 

Contact: 9821070775
Location: Mumbai 

Verified at 7:15 PM , 6th May
#COVIDEmergencyIndia #OxygenCylinders #Mumbai #Maharashtra","[{'text': 'COVIDEmergencyIndia', 'indices': [108, 128]}, {'text': 'OxygenCylinders', 'indices': [129, 145]}, {'text': 'Mumbai', 'indices': [146, 153]}, {'text': 'Maharashtra', 'indices': [154, 166]}]"
CVDResourcesBot,2021-05-06 13:53:31,"2 ICU beds, 10 oxygen beds, 10 normal beds available 
Veena Multi Specialty Hospital, Andheri, Mumbai

Contact - 8080833354

Verified at 7:14pm, 6th May

#COVIDEmergencyIndia #OxygenBeds #ICUBeds #Andheri #Mumbai #Maharashtra",[]
akshitg2001,2021-05-06 13:53:26,"2 ICU beds, 10 oxygen beds, 10 normal beds available 
Veena Multi Specialty Hospital, Andheri, Mumbai

Contact - 8080833354

Verified at 7:14pm, 6th May

#COVIDEmergencyIndia #OxygenBeds #ICUBeds #Andheri #Mumbai #Maharashtra",[]
akshitg2001,2021-05-06 13:53:22,"#mumbai, Andheri
Some oxygen/isolation/ICU Beds are available ✔️
(Ventilator is not available but can be arranged) 

Mangla Hospital, Andheri

Contact :- 9172815943

Verified at 7:05 PM, 6th May
#COVIDEmergencyIndia #OxygenBeds #BedsAvailable #Mumbai #Maharashtra","[{'text': 'mumbai', 'indices': [14, 21]}]"
khushii1311,2021-05-06 13:52:15,"2 ICU beds, 10 oxygen beds, 10 normal beds available 
Veena Multi Specialty Hospital, Andheri, Mumbai

Contact - 8080833354

Verified at 7:14pm, 6th May

#COVIDEmergencyIndia #OxygenBeds #ICUBeds #Andheri #Mumbai #Maharashtra",[]
walker_33961,2021-05-06 13:51:52,"2 ICU beds, 10 oxygen beds, 10 normal beds available 
Veena Multi Specialty Hospital, Andheri, Mumbai

Contact - 8080833354

Verified at 7:14pm, 6th May

#COVIDEmergencyIndia

 #OxygenBeds #ICUBeds #Andheri #Mumbai #MaharashtraGovernment","[{'text': 'COVIDEmergencyIndia', 'indices': [154, 174]}, {'text': 'OxygenBeds', 'indices': [177, 188]}, {'text': 'ICUBeds', 'indices': [189, 197]}, {'text': 'Andheri', 'indices': [198, 206]}, {'text': 'Mumbai', 'indices': [207, 214]}, {'text': 'MaharashtraGovernment', 'indices': [215, 237]}]"
CVDResourcesBot,2021-05-06 13:50:32,"#mumbai, Andheri
Some oxygen/isolation/ICU Beds are available ✔️
(Ventilator is not available but can be arranged) 

Mangla Hospital, Andheri

Contact :- 9172815943

Verified at 7:05 PM, 6th May
#COVIDEmergencyIndia #OxygenBeds #BedsAvailable #Mumbai #Maharashtra","[{'text': 'mumbai', 'indices': [14, 21]}]"
MRupaal,2021-05-06 13:50:26,"#mumbai, Andheri
Some oxygen/isolation/ICU Beds are available ✔️
(Ventilator is not available but can be arranged) 

Mangla Hospital, Andheri

Contact :- 9172815943

Verified at 7:05 PM, 6th May
#COVIDEmergencyIndia #OxygenBeds #BedsAvailable #Mumbai #Maharashtra","[{'text': 'mumbai', 'indices': [14, 21]}]"
RetweetsMumbai,2021-05-06 13:50:21,"2 ICU beds, 10 oxygen beds, 10 normal beds available 
Veena Multi Specialty Hospital, Andheri, Mumbai

Contact - 8080833354

Verified at 7:14pm, 6th May

#COVIDEmergencyIndia #OxygenBeds #ICUBeds #Andheri #Mumbai #Maharashtra",[]
CVDResourcesBot,2021-05-06 13:50:20,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
 MUMBAI 
Oxygen Cylinders Available 

Name: Pankaj
Phone: 9136713647
Location: Mumbai 

Last Verified @ 06/05/21, 5:20 PM

#MaharashtraFightsCorona #Covid19IndiaHelp",[]
CVDResourcesBot,2021-05-06 13:50:16,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen Cylinders Available 

Phone: 9821070775
Location: Mumbai 

Last Verified @ 06/05/21, 5:28 PM

#MaharashtraFightsCorona #Covid19IndiaHelp",[]
Ashna5683,2021-05-06 13:50:15,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
 MUMBAI 
Oxygen Cylinders Available 

Name: Pankaj
Phone: 9136713647
Location: Mumbai 

Last Verified @ 06/05/21, 5:20 PM

#MaharashtraFightsCorona #Covid19IndiaHelp",[]
Ashna5683,2021-05-06 13:50:11,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen Cylinders Available 

Phone: 9821070775
Location: Mumbai 

Last Verified @ 06/05/21, 5:28 PM

#MaharashtraFightsCorona #Covid19IndiaHelp",[]
2712_sidnaaz,2021-05-06 13:49:53,"#mumbai, Andheri
Some oxygen/isolation/ICU Beds are available ✔️
(Ventilator is not available but can be arranged) 

Mangla Hospital, Andheri

Contact :- 9172815943

Verified at 7:05 PM, 6th May
#COVIDEmergencyIndia #OxygenBeds #BedsAvailable #Mumbai #Maharashtra","[{'text': 'mumbai', 'indices': [14, 21]}]"
2712_sidnaaz,2021-05-06 13:49:46,"2 ICU beds, 10 oxygen beds, 10 normal beds available 
Veena Multi Specialty Hospital, Andheri, Mumbai

Contact - 8080833354

Verified at 7:14pm, 6th May

#COVIDEmergencyIndia #OxygenBeds #ICUBeds #Andheri #Mumbai #Maharashtra",[]
2712_sidnaaz,2021-05-06 13:49:12,"This is a source of #oxygen leadsai as of today, verified personally by an intern in my team.

Cities: #Pune, #Delhi, #Mumbai, #Kolkata #Lucknow

I'll try to share a verified list everyday 
 #COVID19India https://t.co/MEXuGFK3P4","[{'text': 'oxygen', 'indices': [40, 47]}, {'text': 'Pune', 'indices': [123, 128]}, {'text': 'Delhi', 'indices': [130, 136]}]"
RetweetsMumbai,2021-05-06 13:48:29,"#mumbai, Andheri
Some oxygen/isolation/ICU Beds are available ✔️
(Ventilator is not available but can be arranged) 

Mangla Hospital, Andheri

Contact :- 9172815943

Verified at 7:05 PM, 6th May
#COVIDEmergencyIndia #OxygenBeds #BedsAvailable #Mumbai #Maharashtra","[{'text': 'mumbai', 'indices': [14, 21]}]"
CDF_SRCC,2021-05-06 13:46:17,"2 ICU beds, 10 oxygen beds, 10 normal beds available 
Veena Multi Specialty Hospital, Andheri, Mumbai

Contact - 8080833354

Verified at 7:14pm, 6th May

#COVIDEmergencyIndia #OxygenBeds #ICUBeds #Andheri #Mumbai #Maharashtra","[{'text': 'COVIDEmergencyIndia', 'indices': [154, 174]}, {'text': 'OxygenBeds', 'indices': [175, 186]}, {'text': 'ICUBeds', 'indices': [187, 195]}, {'text': 'Andheri', 'indices': [196, 204]}, {'text': 'Mumbai', 'indices': [205, 212]}, {'text': 'Maharashtra', 'indices': [213, 225]}]"
CDF_SRCC,2021-05-06 13:45:29,"#mumbai, Andheri
Some oxygen/isolation/ICU Beds are available ✔️
(Ventilator is not available but can be arranged) 

Mangla Hospital, Andheri

Contact :- 9172815943

Verified at 7:05 PM, 6th May
#COVIDEmergencyIndia #OxygenBeds #BedsAvailable #Mumbai #Maharashtra","[{'text': 'mumbai', 'indices': [0, 7]}, {'text': 'COVIDEmergencyIndia', 'indices': [195, 215]}, {'text': 'OxygenBeds', 'indices': [216, 227]}, {'text': 'BedsAvailable', 'indices': [228, 242]}, {'text': 'Mumbai', 'indices': [243, 250]}, {'text': 'Maharashtra', 'indices': [251, 263]}]"
Vivekaici,2021-05-06 13:44:34,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
 MUMBAI 
Oxygen Cylinders Available 

Name: Pankaj
Phone: 9136713647
Location: Mumbai 

Last Verified @ 06/05/21, 5:20 PM

#MaharashtraFightsCorona #Covid19IndiaHelp",[]
Vivekaici,2021-05-06 13:44:24,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen Cylinders Available 

Phone: 9821070775
Location: Mumbai 

Last Verified @ 06/05/21, 5:28 PM

#MaharashtraFightsCorona #Covid19IndiaHelp",[]
RetweetsMumbai,2021-05-06 13:41:44,"A thread containing all COVID resources like oxygen beds, hospital beds, oxygen cylinders etc. All links are verified and working. Works for all major cities including Delhi, Mumbai, Nagpur, Ranchi etc.",[]
PrabsLOP,2021-05-06 13:34:34,"Personally called and verified at 3:28 pm, May 4th.

Oxygen cylinders for COVID positive persons available at Gurdwara Shri Guru Singh Sabha in -

📍 Dadar, Mumbai, Maharashtra 
📍 दादर, मुंबई, महाराष्ट्र

Contact only if you need it -

09821353984",[]
Punitsh0206,2021-05-06 13:31:22,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen Cylinders Available 

Phone: 9821070775
Location: Mumbai 

Last Verified @ 06/05/21, 5:28 PM

#MaharashtraFightsCorona #Covid19IndiaHelp",[]
AnjaliM16503112,2021-05-06 13:29:13,"This is a source of #oxygen leadsai as of today, verified personally by an intern in my team.

Cities: #Pune, #Delhi, #Mumbai, #Kolkata #Lucknow

I'll try to share a verified list everyday 
 #COVID19India https://t.co/MEXuGFK3P4","[{'text': 'oxygen', 'indices': [40, 47]}, {'text': 'Pune', 'indices': [123, 128]}, {'text': 'Delhi', 'indices': [130, 136]}]"
RetweetsMumbai,2021-05-06 13:26:45,"Oxygen lead information
    Oxygen - 
    Last Verified: 13 hours ago
    Phone Number - 8828941313
    State - Delhi
    City - Delhi
    
    Other details - Also available in Mumbai
    
    To find more such covid related information leads, visit: https://t.co/PMaTxnlRwv",[]
whynot__me_,2021-05-06 13:26:25,"Oxygen Cylinders supplies all over Mumbai &amp; Thane..

No:- 9082597161(whatsapp)

Self Verified ✅✅
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#Mumbai","[{'text': 'Covid19IndiaHelp', 'indices': [118, 135]}]"
pinki_sikdar,2021-05-06 13:25:39,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI / PAN INDIA
Oxygen Cans (20L) Available   
 Home delivery available

Name: Ishan Lodaria
Phone: 7021362766
Location: Mumbai

Last Verified @ 06/05/2021, 3:58 PM

#oxygencans #Covid19IndiaHelp",[]
HarshaShettigar,2021-05-06 13:24:26,"India verified
At 3:09pm 06/05

Oxygen Concentrators available

Mumbai based.  Pre booking preferred.

5ltr @70k+gst 
10ltr @99k +gst 
Delivery in 7days at an extra charge 

Full payment should made before dispatch

Invoice proforma and tracking ID will be provided 

8369089107",[]
pronoyb07,2021-05-06 13:21:10,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
 MUMBAI 
Oxygen Cylinders Available 

Name: Pankaj
Phone: 9136713647
Location: Mumbai 

Last Verified @ 06/05/21, 5:20 PM

#MaharashtraFightsCorona #Covid19IndiaHelp",[]
viral_shah88,2021-05-06 13:17:01,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
 MUMBAI 
Oxygen Cylinders Available 

Name: Pankaj
Phone: 9136713647
Location: Mumbai 

Last Verified @ 06/05/21, 5:20 PM

#MaharashtraFightsCorona #Covid19IndiaHelp",[]
viral_shah88,2021-05-06 13:16:48,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen Cylinders Available 

Phone: 9821070775
Location: Mumbai 

Last Verified @ 06/05/21, 5:28 PM

#MaharashtraFightsCorona #Covid19IndiaHelp",[]
mohitmalhoch,2021-05-06 13:16:22,"#Verified
#MUMBAI
Oxygen Cylinders Available 

Phone: 9821070775
Location: Mumbai 

Last Verified @ 06/05/21, 5:28 PM","[{'text': 'Verified', 'indices': [20, 29]}, {'text': 'MUMBAI', 'indices': [30, 37]}]"
mohitmalhoch,2021-05-06 13:15:40,"#verified

Hospital Bed and Ambulance in #Mumbai 

Covid Helpline numbers in #Bengaluru 

SSRians Help In Covid Crisis https://t.co/YftmtbaOCb","[{'text': 'verified', 'indices': [20, 29]}, {'text': 'Mumbai', 'indices': [61, 68]}, {'text': 'Bengaluru', 'indices': [97, 107]}]"
AccidntlWriter,2021-05-06 13:15:21,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
 MUMBAI 
Oxygen Cylinders Available 

Name: Pankaj
Phone: 9136713647
Location: Mumbai 

Last Verified @ 06/05/21, 5:20 PM

#MaharashtraFightsCorona #Covid19IndiaHelp",[]
RetweetsMumbai,2021-05-06 13:12:24,"#verified

Hospital Bed and Ambulance in #Mumbai 

Covid Helpline numbers in #Bengaluru 

SSRians Help In Covid Crisis https://t.co/YftmtbaOCb","[{'text': 'verified', 'indices': [20, 29]}, {'text': 'Mumbai', 'indices': [61, 68]}, {'text': 'Bengaluru', 'indices': [97, 107]}]"
