username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
CycoJAM,"Doowutchyalike  
#BLM
#StopAsianHate","Vallejo, California",235,77,49482,2010-04-13 20:37:44,2021-04-30 03:09:58,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
formidableharsh,,Bhilai,163,19,533,2011-06-09 06:41:54,2021-04-30 03:09:48,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
GEEKSD_,"18 y/o TechGeek.
Make Tech Videos on YouTube",India,162,58,776,2018-11-13 10:54:02,2021-04-30 03:09:41,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
vigneshvky995,,,93,3,917,2015-05-04 16:36:56,2021-04-30 03:09:27,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
tonyxavier13,"I'm a full time student. Techy. Love ♫ ♪ music,photography,cinematography and cycling.","Cochin, Kerala",251,66,165,2014-06-15 16:29:58,2021-04-30 03:09:16,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
iTannu,"Entrepreneur | B2B, PR, Digital Marketing and Social Media | Humorist | Blogger | Thinker","Bhubaneshwar, India",774,5353,159888,2009-04-30 17:06:15,2021-04-30 03:09:11,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Baalaji___vijay,,"Pollachi,Tamilnadu,India",254,15,59,2018-08-03 13:41:02,2021-04-30 03:09:07,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
prnvprthp,Owl City needs to make a comeback,India,247,106,591,2018-05-23 13:45:31,2021-04-30 03:09:04,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
urb3astg0d,,,88,0,102,2016-12-06 23:45:04,2021-04-30 03:08:56,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
SilasIngrosso,,,503,12,646,2016-04-19 05:40:13,2021-04-30 03:08:53,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
clikith17,"Architect. Photographer & sports enthusiast. Traveler. Instagram handle - chaotic rabbit (clikith17) Chelsea F.C

Insta - https://t.co/0Gol0QCGl0","Bangalore, India ",845,318,26361,2012-09-14 16:21:08,2021-04-30 03:08:49,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
opsitiveguy8055,life is short; there is no time to leave important words unsaid !! - if 2020 didn't teach you that I don't thing anything can ;),#earth,144,8,497,2020-06-28 07:39:09,2021-04-30 03:08:43,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
raphaelmarquezl,"28, Cocinero venezolano, fotógrafo y editor...","ÜT: 10.519028,-66.916541",322,735,12425,2009-07-31 04:12:16,2021-04-30 03:08:41,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
bshark5150,고생 끝에 낙이 온다.,"Farmers Branch, TX",488,72,4073,2012-11-12 20:29:42,2021-04-30 03:08:32,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
ceowin,"When in Rome, eat more than the Romans.",Hong Kong,129,133,8907,2008-08-14 13:29:04,2021-04-30 03:08:29,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
EricRossi25,#Photographer Five Time Emmy Award Winner. I'm The Guy With The Eye™ Twitch Affiliate. Purple Brand Ambassador. Team Pixel.,"New Jersey, USA",581,1146,6626,2011-02-16 14:54:51,2021-04-30 03:08:18,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
zackmcdougall,Tech/Games/Style/Animals/Food. Views are mine and mine alone.,"Seattle, WA",1050,358,17567,2008-06-02 00:36:55,2021-04-30 03:08:18,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
kionish______,,Jamaica,16,11,6,2011-04-16 22:12:33,2021-04-30 03:08:17,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
RayUrek,Gamer and tech enthusiast,Zambia,863,94,436,2011-06-18 14:26:05,2021-04-30 03:08:13,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
mathgril,🌈 Tech nerd - Mom - Wife - Foodie - You miss 100% of the shots you don't take 🇺🇸,Pennsylvania,34,2304,181700,2016-07-18 17:54:37,2021-04-30 03:08:05,3,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5APH6uiZTn

https://t.co/RSP2yAUf80

#helpindiabreathe https://t.co/9htnx4GuHC",[]
solideliquid,,US,372,97,2462,2009-06-08 00:52:18,2021-04-30 03:07:44,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
RohanGigi,,"Mylapore Tiruvallike, India",782,57,2338,2015-06-06 16:44:42,2021-04-30 03:07:42,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
dereckdmg,Artist. Headache enthusiast. Internet papa. // (he/him),Danny The Street,213,159,99813,2009-02-22 18:41:42,2021-04-30 03:07:36,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
_floschweiger_,,Instagram: _floschweiger_,137,253,5518,2012-12-19 16:54:47,2021-04-30 03:07:19,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
NadV4rt,I always lie!,"Hyderabad, India",386,33,1926,2018-01-21 06:10:44,2021-04-30 03:07:15,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
clickitywhack,"I'm living my best life one minute at a time. I like jokes and contests,  obv",,3130,371,15500,2013-02-02 20:28:51,2021-04-30 03:07:14,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
AngelPonceJr01,,,20,0,4,2020-11-25 05:34:49,2021-04-30 03:07:14,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Mukund1120,,,243,29,177,2015-07-01 14:24:50,2021-04-30 03:07:11,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
amssoltis,,Roof Top,362,42,236,2016-01-24 00:38:47,2021-04-30 03:07:09,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
a1ofakindrafa,Energy is the first language that I speak🗣,🌉,239,78,292,2016-11-23 02:59:28,2021-04-30 03:06:55,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
JFRbebe,I'm normal guy I like technology.,"San Antonio, TX ",187,78,18935,2011-08-27 23:31:31,2021-04-30 03:06:43,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
suriarteta,Yeet,malaysia ,780,245,6940,2012-07-07 01:50:03,2021-04-30 03:06:40,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
i_Mit,"Never-Quit, Discover and Rediscover, Keep Moving, Don't Stop...Life is Simple, Let's not complicate :)",India ,47,57,4725,2010-05-24 17:12:41,2021-04-30 03:06:37,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
italocarv,,"Brasília, Brasil",147,201,5442,2009-10-14 23:33:56,2021-04-30 03:06:34,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
ajaybhai25,A Teacher who Love Nature,,1355,133,6269,2021-02-03 03:34:35,2021-04-30 03:06:27,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
sudharsanhari,A Little chocolate won't kill you.,"Chennai, India",292,173,6628,2009-05-22 16:29:23,2021-04-30 03:06:10,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
khiamuddin1,“You never given a dream without also being give the power to make it true”,"New Jersey, USA",16,6,42,2021-01-23 04:12:38,2021-04-30 03:06:10,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
JamesKen648,,,32,11,1743,2018-02-21 00:03:00,2021-04-30 03:06:09,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
parag4u,Kuch bhi,Tampa,85,8,540,2010-01-10 16:07:44,2021-04-30 03:06:07,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
venky3301,WHATEVER It Takes!,"Chennai, India",43,5,45,2017-05-18 16:57:51,2021-04-30 03:06:03,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
mypetsrmykids,,,892,120,5567,2014-03-16 01:37:32,2021-04-30 03:06:01,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
lennix777,😛,"Riverside, CA",247,7,379,2015-07-04 04:52:29,2021-04-30 03:05:55,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Bequeath65,"🏳️‍🌈 Ari,Nicki,Taylor,Gaga❤ 19","Ogden, UT",719,164,2122,2016-06-04 01:01:42,2021-04-30 03:05:39,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
username098713,csrutil disable,,176,15,1014,2016-08-09 21:22:44,2021-04-30 03:05:36,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
ChandereSamarth,Just going to college,"Pune, India",60,4,144,2020-11-10 02:53:33,2021-04-30 03:05:24,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Mic74834088Mic,,"Kadur, India",91,15,100,2017-01-04 21:04:53,2021-04-30 03:05:14,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
BijuAlAmeen,🇮🇳🇦🇲🇦🇪,India,1964,117,15583,2018-10-14 04:55:27,2021-04-30 03:05:09,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Felipinho85,"26 , Lamar University #LU",Beaumont ,414,204,10062,2010-03-03 01:19:48,2021-04-30 03:05:08,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
soothsayer88,Mostly A Dreamer: But kind of able to squeeze life in between :)  Live Simply. Dream Big. Be Grateful. Give Love. Laugh Lots.,,296,68,4766,2010-12-30 05:16:26,2021-04-30 03:05:06,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
BhamjeeRazeen,#GlazersOut,,114,2,679,2013-11-03 04:21:56,2021-04-30 03:05:01,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
dezinezync,"Currently building Elytra, Esfresco and Objective Reviews.

He/him",Home,882,1346,76653,2008-08-31 19:35:16,2021-04-30 03:04:51,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
PyroPedrz,"Casual Streamer, Gamer and Computer Nerd. I love tech and games so feel free to check out my stream!",,175,14,338,2019-09-07 04:23:13,2021-04-30 03:04:37,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
BananasOfJohnny,Thoughts could be my own. Retweets are probably and/or maybe not endorsements.,Your mom's house,463,199,11197,2010-08-18 14:02:55,2021-04-30 03:04:36,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
jimandtonic,Some guy in Minnesota,"Chanhassen, MN",422,96,6697,2008-03-25 20:13:57,2021-04-30 03:04:21,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
bnardrocks,u shouldn’t be here lol,shiganshina,190,126,1100,2015-06-28 10:10:24,2021-04-30 03:04:20,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
StrychnineCure,I’m here to document what I see and I only listen to The Mountain Goats. She/Her.,"Agloe, NY",99,24,4052,2019-11-01 03:44:12,2021-04-30 03:04:18,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
