username,tweet_date,text,hashtags
tweet_TAN_ic,2021-05-04 14:16:15,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
vikepedia,2021-05-04 14:14:46,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
leftitcita,2021-05-04 14:12:23,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
MrSamanSingh,2021-05-04 14:12:07,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
indianmdiaries,2021-05-04 14:11:52,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
Salmana06002015,2021-05-04 14:11:20,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
lazymehta,2021-05-04 14:10:43,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
dakuwithchaku,2021-05-04 14:09:53,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
LacksMorals,2021-05-04 14:09:21,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
TheUnited_Way,2021-05-04 14:08:40,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
mischiefkar,2021-05-04 14:08:04,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
SushisFan1,2021-05-04 14:06:15,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
ayim66,2021-05-04 14:06:14,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
i_akks,2021-05-04 14:05:34,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
wokeupbutwhy,2021-05-04 14:04:40,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
ananyaxgupta,2021-05-04 14:04:31,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
Anujalankar9,2021-05-04 14:04:10,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
Anujalankar9,2021-05-04 14:02:41,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
vettichennaiguy,2021-05-04 14:02:25,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
ridhicuIous,2021-05-04 14:02:20,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
duskelegies,2021-05-04 14:01:42,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
rXdRebel,2021-05-04 14:01:14,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
rohit_nakhwa,2021-05-04 14:01:07,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
BigCringeEnergy,2021-05-04 14:00:51,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
rubinafan1234,2021-05-04 14:00:39,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
atul_gawade,2021-05-04 14:00:36,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
kuldeepkamune,2021-05-04 13:59:46,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
DrogonDracarys_,2021-05-04 13:59:16,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
deeks24796,2021-05-04 13:58:21,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
AryanVeturekar,2021-05-04 13:58:14,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
thalabala214,2021-05-04 13:58:10,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
ILHAMKATRINA,2021-05-04 13:57:56,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
ppknee,2021-05-04 13:56:50,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
dutifullyrad,2021-05-04 13:56:17,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
GoingDarkBros,2021-05-04 13:55:50,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
gordonramashray,2021-05-04 13:54:43,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
staszane,2021-05-04 13:53:38,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
sackofregrets,2021-05-04 13:52:30,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
2t0Tango,2021-05-04 13:52:22,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
iyythakkali,2021-05-04 13:52:18,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
Bada_GoldFlake,2021-05-04 13:51:51,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
kiwiado,2021-05-04 13:51:46,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
AmlanTweeting,2021-05-04 13:51:18,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
RetweetsMumbai,2021-05-04 13:51:05,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
ugach_kahitarii,2021-05-04 13:50:53,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
Okaykimichi,2021-05-04 13:50:40,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
Sherinapoyyail,2021-05-04 13:50:23,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
Unknown_Ayuu_,2021-05-04 13:50:16,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
leftistcupcake,2021-05-04 13:50:11,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [0, 6]}, {'text': 'Mumbai', 'indices': [7, 14]}, {'text': 'ICLUVerifies', 'indices': [148, 161]}]"
U_Mumba,2021-05-04 13:50:08,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
LalisaBP5555,2021-05-04 13:47:04,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
FRUSTRATEDHUMA6,2021-05-04 13:45:58,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
__Peeyush,2021-05-04 13:42:49,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
RubinaDilaik_,2021-05-04 13:41:48,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
Covid19Help10,2021-05-04 13:41:09,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
Vrajpandit79,2021-05-04 13:41:07,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
RetweetsMumbai,2021-05-04 13:40:52,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
noorahea,2021-05-04 13:40:33,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
Silent_Girl_16,2021-05-04 13:40:10,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
notsopagal,2021-05-04 13:39:17,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
itsme_your_himu,2021-05-04 13:38:12,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [8, 15]}, {'text': 'CovidSOS', 'indices': [141, 150]}, {'text': 'CovidIndiaInfo', 'indices': [151, 166]}, {'text': 'CovidResources', 'indices': [167, 182]}, {'text': 'CovidHelp', 'indices': [183, 193]}]"
FactCheckIndia,2021-05-04 13:37:42,"... 7. Verified oxygen cylinder suppliers in Thane added to SOSIndia4U. Right now they have only a few left in stock
8. Oxygen cylinder suppliers and sellers in Bhopal to get stock tomorrow.",[]
RetweetsMumbai,2021-05-04 13:36:16,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Kindly make sure you do not do any kind of advance payment.

Verified at 6:50 pm on 3.5.2021 by Nihar","[{'text': 'Mumbai', 'indices': [29, 36]}]"
inkingChaos,2021-05-04 13:36:07,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Kindly make sure you do not do any kind of advance payment.

Verified at 6:50 pm on 3.5.2021 by Nihar","[{'text': 'Mumbai', 'indices': [29, 36]}]"
freefromfascism,2021-05-04 13:33:13,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Kindly make sure you do not do any kind of advance payment.

Verified at 6:50 pm on 3.5.2021 by Nihar","[{'text': 'Mumbai', 'indices': [8, 15]}]"
jhalla_wallah,2021-05-04 13:32:37,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Mumbai', 'indices': [29, 36]}]"
sanskarkrgupta,2021-05-04 13:32:25,"Bhiwandi, Thane, Maharashtra
ICU Beds with oxygen Available (without Ventilator)

Name: Imran Ansari
Phone: 9320038779
Location: Royal Multi-speciality Hospital
Verified at 6:51pm , 4th May
#COVIDEmergencyIndia #COVIDEmergency2021 #ICUBedwithOxygen #Thane #Maharashtra",[]
21Arshita,2021-05-04 13:26:21,"Bhiwandi, Thane, Maharashtra
ICU Beds with oxygen Available (without Ventilator)

Name: Imran Ansari
Phone: 9320038779
Location: Royal Multi-speciality Hospital
Verified at 6:51pm , 4th May
#COVIDEmergencyIndia #COVIDEmergency2021 #ICUBedwithOxygen #Thane #Maharashtra",[]
CDF_SRCC,2021-05-04 13:23:39,"Bhiwandi, Thane, Maharashtra
ICU Beds with oxygen Available (without Ventilator)

Name: Imran Ansari
Phone: 9320038779
Location: Royal Multi-speciality Hospital
Verified at 6:51pm , 4th May
#COVIDEmergencyIndia #COVIDEmergency2021 #ICUBedwithOxygen #Thane #Maharashtra","[{'text': 'COVIDEmergencyIndia', 'indices': [190, 210]}, {'text': 'COVIDEmergency2021', 'indices': [211, 230]}, {'text': 'ICUBedwithOxygen', 'indices': [231, 248]}, {'text': 'Thane', 'indices': [249, 255]}, {'text': 'Maharashtra', 'indices': [256, 268]}]"
ashishaggarwalh,2021-05-04 13:22:04,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Mumbai', 'indices': [8, 15]}, {'text': 'ICLUVerifies', 'indices': [149, 162]}]"
MaskHaiJaruri,2021-05-04 13:07:21,"Latest update: Verified oxygen cylinder suppliers in Thane added to SOSIndia4U. Right now they have only a few left in stock

For their verified contact numbers go to https://t.co/KqzANfBto8

#COVIDEmergency #COVID19 #COVIDEmergencyIndia #COVIDEmergency2021 https://t.co/aCmDSXKaTr",[]
unfakingnews,2021-05-04 13:04:32,"Latest update: Verified oxygen cylinder suppliers in Thane added to SOSIndia4U. Right now they have only a few left in stock

For their verified contact numbers go to https://t.co/KqzANfBto8

#COVIDEmergency #COVID19 #COVIDEmergencyIndia #COVIDEmergency2021 https://t.co/aCmDSXKaTr",[]
FactCheckIndia,2021-05-04 13:03:31,"Latest update: Verified oxygen cylinder suppliers in Thane added to SOSIndia4U. Right now they have only a few left in stock

For their verified contact numbers go to https://t.co/KqzANfBto8

#COVIDEmergency #COVID19 #COVIDEmergencyIndia #COVIDEmergency2021 https://t.co/aCmDSXKaTr","[{'text': 'COVIDEmergency', 'indices': [192, 207]}, {'text': 'COVID19', 'indices': [208, 216]}, {'text': 'COVIDEmergencyIndia', 'indices': [217, 237]}, {'text': 'COVIDEmergency2021', 'indices': [238, 257]}]"
VHelpSolutions,2021-05-04 10:00:36,"Oxygen cylinders available in Ghatkopar,Thane.
Mob #: +91 9821070775
 #oxygencylinders
#Mumbai 
#COVID19 
#OxygenEmergency 
#Verified","[{'text': 'oxygencylinders', 'indices': [70, 86]}, {'text': 'Mumbai', 'indices': [87, 94]}, {'text': 'COVID19', 'indices': [96, 104]}, {'text': 'OxygenEmergency', 'indices': [106, 122]}, {'text': 'Verified', 'indices': [124, 133]}]"
haritho,2021-05-04 07:10:26,"@FactCheckIndia's SOSIndia4U also verified #COVIDIndiaHelp info on hospital beds, oxygen, meds, plasma &amp; more from smaller cities like Palghar, Thane, Faridabad, Raipur and others, plus big cities. Go to https://t.co/fyErPgOimV for the easy-to-use &amp; install app

#COVIDEmergency","[{'text': 'COVIDIndiaHelp', 'indices': [59, 74]}]"
saltmangolover,2021-05-04 06:54:42,"@FactCheckIndia's SOSIndia4U also verified #COVIDIndiaHelp info on hospital beds, oxygen, meds, plasma &amp; more from smaller cities like Palghar, Thane, Faridabad, Raipur and others, plus big cities. Go to https://t.co/fyErPgOimV for the easy-to-use &amp; install app

#COVIDEmergency","[{'text': 'COVIDIndiaHelp', 'indices': [59, 74]}]"
IndiaSpend,2021-05-04 06:54:13,"@FactCheckIndia's SOSIndia4U also verified #COVIDIndiaHelp info on hospital beds, oxygen, meds, plasma &amp; more from smaller cities like Palghar, Thane, Faridabad, Raipur and others, plus big cities. Go to https://t.co/fyErPgOimV for the easy-to-use &amp; install app

#COVIDEmergency","[{'text': 'COVIDIndiaHelp', 'indices': [43, 58]}, {'text': 'COVIDEmergency', 'indices': [271, 286]}]"
shivam15517721,2021-05-04 01:53:41,"THANE

8 Oxygen Beds and 2 Ventilator beds Available in Thane

Contact: 9769842024
Area: Rohini Hospital, Thane West

Verified just now

#COVID19India",[]
CVDResourcesBot,2021-05-04 01:53:30,"THANE

8 Oxygen Beds and 2 Ventilator beds Available in Thane

Contact: 9769842024
Area: Rohini Hospital, Thane West

Verified just now

#COVID19India",[]
