username,tweet_date,resource,req,bloodgroup,contact,cities,tweet
findthecolors,2021-05-06 12:36:16,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@KaulSunny9 You can check here if people are posting about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 12:35:43,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@TheMithileshJha There are people who are making calls and checking for availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
Shinde_Ritika23,2021-05-06 12:35:34,oxygen,UNKNOWN,NA,[],['Delhi'],"#Oxygen cans in #Delhi (12 L) 

Contact: Astha - +91 88103 11034

#Verified at 4:25 on May 6.
#COVIDSecondWave #COVID19India #CovidResources"
Shinde_Ritika23,2021-05-06 12:35:31,oxygen,UNKNOWN,NA,['31\n\n72909510'],['Delhi'],"‼️OXYGEN REFILL - DELHI‼️

From 11:30pm
Refilling 10kg cylinder

A-361 New Lahore Colony Shastri Nagar, Master Plan Road Near SDM Office, Delhi-31

7290951034

Verified at 3:30PM, 6/05
#CovidResources #DelhiCovid #Delhi #CovidHelp #Oxygen #OxygenRefill #oxygendelhi #COVID19India"
Shinde_Ritika23,2021-05-06 12:35:27,oxygen,UNKNOWN,NA,['8595394267'],['Delhi'],"#Oxygen cylinders in #Delhi 

Contact: Arun-  8595394267

#Verified at 4:22 pm on May 6.
#COVIDSecondWave #COVID19India #CovidResources"
findthecolors,2021-05-06 12:34:55,plasma,AVAILABLE,NA,[],['Delhi'],"@ManZ_manzar Look at other people tweeting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 12:34:14,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@niteshgehlot07 People might be posting here about availability of icu, ventilator, bed in Delhi:

- https://t.co/tgaLOSEaaq 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 12:33:42,plasma,AVAILABLE,NA,[],['Delhi'],"@iamvinodkmr You can check here if people are posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 12:32:53,oxygen,AVAILABLE,NA,[],['Delhi'],"@vikashchandverm Some good people are posting about availability of oxygen in Delhi:

- https://t.co/QZa2luxEn6 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
iamuditmitra,2021-05-06 12:32:25,oxygen,AVAILABLE,NA,['9717544495'],['Delhi'],"Deen Dayal Upadhyay college, #Dwarka 
200 beds with #oxygen facility #available
Contact 9717544495 to book a slot.

Recently verified by a volunteer.

#Delhi #DelhiNCR https://t.co/zCgECRu9Cl"
lekhi_saurav,2021-05-06 12:31:28,ICU Bed,NEED,NA,[],['Delhi'],"Need an icu bed immediately in Delhi 
Anyone with verified leads?"
OfficialAroh,2021-05-06 12:30:43,oxygen,UNKNOWN,NA,[],['Delhi'],"These provided data has been verified over calls only. Kindly use your discretion before using any resources and kindly do not make any prepayments.
#Delhi #Oxygen #arohcovidhelp #covid #Ambulance #OxygenEmergency 
Follow us for upcoming updates
@OfficialAroh https://t.co/CCVUkrRSwO"
adityaamalik,2021-05-06 12:30:38,oxygen,AVAILABLE,NA,[],['Delhi'],"EEMA Oxygen Update
Availability status of Oxygen Gas in Delhi NCR at 17:30pm Date - 06/05/2021

1. Gas Station - Mayapuri - Oxygen Gas - Available - with 50 coupon at a time 
2. Vaibhav Gas - Badarpur- Oxygen Gas - Available
#eema #OxygenRefilling #verified"
SheetalWarikoo,2021-05-06 12:30:02,oxygen,AVAILABLE,NA,['0117121212'],['Delhi'],"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
DELHI 
7 Oxygen/Ventilator Beds available

Name: Max Hospital
Phone: 01171212121
Location: 1, 2, Press Enclave Marg, Saket Institutional Area, Saket

Last verified @ 05/05/21, 08:11PM

#DelhiFightsCorona #Delhi #VentilatorBed #OxygenBeds"
SheetalWarikoo,2021-05-06 12:30:00,other,AVAILABLE,NA,['9310080537'],['Delhi'],"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
DELHI 
Normal Beds available

Name: CWG Centre
Phone: 9310080537
Location: Delhi

Last verified @ 05/05/21, 08:11PM

#DelhiFightsCorona #Delhi #BedsAvailable"
SheetalWarikoo,2021-05-06 12:29:55,oxygen,AVAILABLE,NA,['8595948014'],['Delhi'],"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
DELHI - SHAHDARA
Oxygen Beds available

Phone: 8595948014
Location: Shahdara

Last verified @ 05/05/21, 08:11PM

#DelhiFightsCorona #Delhi #OxygenBeds"
findthecolors,2021-05-06 12:29:10,plasma,AVAILABLE,NA,[],['Delhi'],"@iamvinodkmr People might be posting here about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
AnimalLover_19,2021-05-06 12:27:27,ICU Bed,AVAILABLE,NA,[],['Delhi'],"🚨🏥🏥🏥🚨
#ICU beds are #available in NKS Super Speciality Hospital, Gulabi Bagh, #Delhi

verified  by ma
Team today at 8:20 am 6/5

Please check once again by whatsapp/call before going there 
#COVIDSecondWave
#CovidSOS #CovidHelp"
NazAM__,2021-05-06 12:27:23,oxygen,AVAILABLE,NA,['9717384829'],['Delhi'],"OXYGEN REFILLING AVAILABLE!!

 LOCATION:- Agarwal gas, plot no 155, khasra nmbr 3/4, pooth khurd, delhi 39, nearby peturam restaurant

  CONTACT NO. :- 9717384829

✅Verified at 1:20pm 6/05

#covidconquer #Delhi #OxygenRefilling
#GuEcell #Galgotiasuniversity  #COVIDSecondWave"
vnksix,2021-05-06 12:25:29,oxygen,AVAILABLE,NA,['9717727487'],['Delhi'],"DELHI
Oxygen Cans (6L/12L) Available

Name:Rohan Agrawal
Phone: 9717727487
Location: Near Sunil Medical, Palam Colony, Near Palam Metro Station, New Delhi

Last Verified @ 06/05/21 5:10PM

#DelhiFightsCorona #Covid19IndiaHelp"
Covid1906485350,2021-05-06 12:24:57,oxygen,AVAILABLE,NA,['6296424675'],['Delhi'],"#CovidVaccinea  available in #Delhi
#Oxygen beds available
#Food free, medical equipments free, medicine less costly available*
Free of cost treatment*

Rakesh jha
6296424675
#Call now
Verified leads
#CovidResources #CovidIndia https://t.co/4fqOnmYlFC"
ImShababS,2021-05-06 12:24:12,other,AVAILABLE,NA,[],['Delhi'],"@vishakhatalreja @shahfaesal @tehseenp @DeependerSHooda @srinivasiyc Bed is available in AIIMS main Delhi, 
Verified@4 pm around.
https://t.co/CrXbjt3Vyo https://t.co/fVWJybDpwk"
sharelaugh,2021-05-06 12:22:39,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@saviaahmed You can check here if people are posting about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
jimut_mohapatra,2021-05-06 12:21:28,oxygen,UNKNOWN,NA,[],['Delhi'],"Any verified leads for oxygen beds in Delhi NCR?
Patient is 73 years old and and oxygen levels have dropped to 85..
Please DM and leads to me or @Vardaan737870 
Thank you 🙏"
RoseHorowitz31,2021-05-06 12:20:39,oxygen,NEED,NA,[],['Delhi'],"@VijaytaL @sweta_goswami “Delhi does not have a verified central helpline number for people to meet their oxygen requirement, or get admitted to hospitals...most people are managing their individual demands through crowdsourcing on social media or by word of mouth.”

cc: @vandana_menon @SanjeevJoshipur"
findthecolors,2021-05-06 12:19:19,plasma,AVAILABLE,NA,[],['Delhi'],"@darshan_singh21 Look at other people tweeting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 12:18:36,other,AVAILABLE,NA,[],['Delhi'],"@journomayank Some good people are posting about availability of tocilizumab in Delhi:

- https://t.co/74IH9ipVH9 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
_wingedeye__,2021-05-06 12:17:12,oxygen,UNKNOWN,NA,['9779857473'],['Delhi'],"#Delhi #VentilatorBeds #OxygenBeds 
For oxygen beds and ventilator 
Metro hospital, Palam vihar, Gurgaon (By park group of hospitals
Verified by Jaswin-9779857473
#COVIDEmergency2021 #IndiaCovidRelief #HospitalBeds #IndiaFightsCOVID19 #COVIDSecondWave #CovidIndia #delhicovidhelp"
LogicalBaat,2021-05-06 12:16:45,oxygen,AVAILABLE,NA,[],['Delhi'],"@pandeypoonam20 @RameshAgarwalJi 🚨🚨🚨
#Oxygen Cylinder Home delivery available | #DelhiNCR
Shadhara, Delhi
Contact : 
+91 89024 23847
+91 73192 54458
Ekohum Foundation 
#Verified 
13.32 ;6th May 
#CovidHelp #Delhi #COVID19"
vnksix,2021-05-06 12:16:35,oxygen,AVAILABLE,NA,['9868827510'],['Delhi'],"#DelhiFightsCorona
#DELHI
Oxygen Cylinder Refilling 24×7 Available

Name: Vinayak
Phone: 9868827510
Location: B93, Mayapuri, Delhi

Last Verified @ 06/05/21 5:25pm

#Covid19IndiaHelp #DelhiFightsCorona"
SwapnilWakode2,2021-05-06 12:16:09,oxygen,AVAILABLE,NA,['9868827510'],['Delhi'],"#Verified
#DELHI
Oxygen Cylinder Refilling 24×7 Available

Name: Vinayak
Phone: 9868827510
Location: B93, Mayapuri, Delhi

Last Verified @ 06/05/21 5:25pm"
mecutoff,2021-05-06 12:16:05,oxygen,UNKNOWN,NA,[],['Delhi'],"These provided data has been verified over calls only. Kindly use your discretion before using any resources and kindly do not make any prepayments.
#Gurgaon #Delhi #Ambulance
#Oxygen
Follow us for upcoming updates
@OfficialAroh https://t.co/SnT3Kt37iw"
DeSakshi,2021-05-06 12:15:54,oxygen,AVAILABLE,NA,['9717727487'],['Delhi'],"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
DELHI
Oxygen Cans (6L/12L) Available

Name:Rohan Agrawal
Phone: 9717727487
Location: Near Sunil Medical, Palam Colony, Near Palam Metro Station, New Delhi

Last Verified @ 06/05/21 5:10PM
#delhi #DelhiCovid
#DelhiFightsCorona #Covid19IndiaHelp"
findthecolors,2021-05-06 12:15:06,other,AVAILABLE,NA,[],['Delhi'],"@bugs_bhargava You can check here if people are posting about availability of tocilizumab in Delhi:

- https://t.co/74IH9ipVH9 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 12:14:36,plasma,AVAILABLE,NA,[],['Delhi'],"@AreeshaAftab2 Please look here for people posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
PussalP,2021-05-06 12:14:18,oxygen,AVAILABLE,NA,['9311351632'],['Delhi'],"#Delhi #DelhiNCR
#Oxygen
#Verified

Oxygen cylinder available
Dealer 1: 9311351632

Delivers all over Delhi
Verified  at 7:47am on 06.05.2021"
mahendrabirla4,2021-05-06 12:13:27,oxygen,UNKNOWN,NA,['0981888333'],['Delhi'],"DELHI

250 Oxygen Beds along with concentrators installed at Gurudwara Rakab Ganj Sahib, New Delhi. 

Starts from Friday, 7th May 2021. 

Contact: 09818883337, 011-23712581

Personally Verified."
findthecolors,2021-05-06 12:13:02,oxygen,AVAILABLE,NA,[],['Delhi'],"@rishabhDta22 There are people who are making calls and checking for availability of oxygen in Delhi:

- https://t.co/QZa2luxEn6 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
aggrajat1997,2021-05-06 12:12:28,ICU Bed,AVAILABLE,NA,['9999390291'],['Delhi'],"#Narela, #DelhiCovid #delhi #delhincr
Contact: 9999390291
Sushela #Hospital, Narela
#ICU #beds #available
#Verified by Helping Hands at 11:44 AM, 6th May"
findthecolors,2021-05-06 12:12:13,plasma,AVAILABLE,NA,[],['Delhi'],"@ammiedgr8 Check if there are people who are making calls and checking for availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 12:10:58,oxygen,AVAILABLE,NA,[],['Delhi'],"@babbujoshi Look at other people tweeting about availability of oxygen in Delhi:

- https://t.co/QZa2luxEn6 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
SweetCookiesme,2021-05-06 12:09:36,oxygen,AVAILABLE,NA,['7739761323'],['Delhi'],"Home icu and ventilator setup available 
Location- delhi ncr
Contact - 7739761323
Verified at 5:00 pm on 6th May 2021

#covid #delhi #OxygenCylinders #VentilatorBeds"
findthecolors,2021-05-06 12:08:11,other,AVAILABLE,NA,[],['Delhi'],"@AashishDhiran Some good people are posting about availability of bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
derayedurustaye,2021-05-06 12:07:28,oxygen,AVAILABLE,NA,['7042066819'],['Delhi'],"Verified time- 3:30 pm, 6May
——————-
Oxygen Refill Available At 12/48 Geeta Colony Delhi.. Only small cylinder Refill 
Contact- 7042066819"
shourygupta,2021-05-06 12:07:25,ICU Bed,NEED,NA,['919999774443'],['Delhi'],"ICU bed needed
Please share verified leads with
Charu : +919999774443
Location : Delhi

#SOS #SOSDelhi  #SOSDelhiNCR  #ICUBedNeeded #ICUBed #ICUBeds"
rochak_kh,2021-05-06 12:07:09,ICU Bed,UNKNOWN,NA,[],['Delhi'],"@AdityaRajKaul It may help.
(Verified at 05.00PM)

Stephen's hospital, Tis Hazari, Delhi

1 bed with Ventilator is vacant
2 ICU beds vacant"
ADhankwala,2021-05-06 12:05:39,oxygen,AVAILABLE,NA,[],['Delhi'],"Personally verified through a friend. 

#DELHI 
900 beds with oxygen available for Covid patients. https://t.co/64D8l2fQUq"
ADhankwala,2021-05-06 12:05:35,oxygen,UNKNOWN,NA,[],['Delhi'],"VERIFIED 5/5/21 at 9:15 PM

Oxygen concentrator in Delhi. 

+91 98110 14496 - Rahul

#OxygenConcentrator #Delhi"
SwapnilWakode2,2021-05-06 12:05:16,oxygen,AVAILABLE,NA,['9717727487'],['Delhi'],"#Verified
#DELHI
Oxygen Cans (6L/12L) Available

Name:Rohan Agrawal
Phone: 9717727487
Location: Near Sunil Medical, Palam Colony, Near Palam Metro Station, New Delhi

Last Verified @ 06/05/21 5:10PM"
athuljayaram,2021-05-06 12:04:41,ICU Bed,NEED,NA,[],['Delhi'],"Need ICU bed in Delhi NCR, verified leads please share
#DelhiSOS #COVID19 #CovidSOS"
Mkbaig71,2021-05-06 12:04:17,oxygen,AVAILABLE,NA,[],['Delhi'],"Refilling #Oxygen Gas is available in Pritam Pura, #delhi 

Temple of Knowledge Plot no 11, FC 57, Block H 4&amp;5 Pitampura. 

For 150 people.

Verified- Date: 06/05/2021 at 11.00am

Share and we might help a needy. 

#OxygenEmergency #DelhiNCR"
findthecolors,2021-05-06 12:04:13,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@gauravch00 People might be posting here about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
aggrajat1997,2021-05-06 12:04:09,oxygen,AVAILABLE,NA,['9711367008'],['Delhi'],"#DelhiCovid #delhi #delhincr
#Oxygen #concentrator #available
Contact 9711367008
Price 55,000 + GST
#Verified by Helping Hands on 6 May 10.38 am"
ashishaggarwalh,2021-05-06 12:04:03,oxygen,AVAILABLE,NA,['9911112717'],['Delhi'],"@Starkaur333 #Delhi 

RAVI- 9911112717
oxgen available- only for patients with oxygen levels less than 90, video showing oximeter reading required

Refill available- cans less than 10 liters 

Verified at 17:10, May 6th 2021 by Gayatri Menon"
Akash_tyagi3,2021-05-06 12:04:03,ICU Bed,UNKNOWN,NA,[],['Delhi'],"@RubikaLiyaquat @srinivasiyc verified at 05.00PM

Stephen's hospital, Tis Hazari, Delhi

1 bed with Ventilator is vacant
2 ICU beds vacant"
OberoiUgo,2021-05-06 12:03:29,other,AVAILABLE,NA,['0112658850'],['Delhi'],"@SugarsNSpice There are 2 beds available at AIIMS (main Delhi). Verified at 4:10pm, today. 
Contact no.- 01126588500"
LOVEYOUSSRMISSU,2021-05-06 12:03:08,oxygen,AVAILABLE,NA,['8920951756'],['Delhi'],"Verified at 11:53 on 04/05/2021

Oxygen Refilling Available in Delhi

Contact: 8920951756

Location: Lakshmi Nagar, Near SDM office.

Refilling starts at 3pm free of cost!"
findthecolors,2021-05-06 12:02:40,oxygen,AVAILABLE,NA,[],['Delhi'],"@TejbirS67988805 You can check here if people are posting about availability of oxygen in Delhi:

- https://t.co/QZa2luxEn6 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
motelaala,2021-05-06 12:00:50,oxygen,AVAILABLE,NA,[],['Delhi'],"#oxygencylinder 
#delhincr
#COVID19 
OXYGEN CYLINDER AVAILABLE IN DELHI NCR
VERIFIED BY NSS SBSEC ✅
@_NSSIndia @BBCIndia @timesofindia @COVIDNewsByMIB @SonuSood @Hemkunt_Fdn @WIONews @CMODelhi @TOIIndiaNews @airnewsalerts https://t.co/7UYkd6aa40"
TeamStudent_,2021-05-06 12:00:48,oxygen,UNKNOWN,NA,[],['Delhi'],"For Verified Leads on covid Relief Delhi.
On Oxygen / beds / ICU / Ventilator / all type of Medicine / other Essentials / 

Pls All helpling hand pls join this group and Share Verified leads .

Across India
Team students Covid Helpline . 💉

https://t.co/bTFisixTHA
#Delhi #covid"
Lokalwala3,2021-05-06 12:00:43,oxygen,UNKNOWN,NA,['9555913146'],['Delhi'],"#OxygenRefilling - #Delhi 
Agarwal Gas 
Contact: 9555913146
Minimum Waiting Time: 8-10 hours
Location: Plot No. 155, Khasra No. 3/4, Pooth Khurd, Bawana Road, Delhi 110039
#Verified on 06-05-2021 at 10:30 AM

#Oxygen #OxygenSupply #DelhiNCR #OxygenEmergency #OxygenCrisis #COVID19"
plasmabot2,2021-05-06 12:00:04,plasma,AVAILABLE,NA,['9810024272'],['Delhi'],"@taapsee Plasma Available

Delhi NCR

Available at Rotary Blood Bank, Noida for all blood groups. 

Contact Ravi Chopra for the same.

Verified at 06/05/2021 12:45:00 PM

Contact Number: 9810024272

#Plasma #Delhi 

Hope this helps"
plasmabot2,2021-05-06 12:00:04,plasma,AVAILABLE,NA,['9810024272'],['Delhi'],"@SonuSood @Karan_Gilhotra @SoodFoundation Plasma Available

Delhi NCR

Available at Rotary Blood Bank, Noida for all blood groups. 

Contact Ravi Chopra for the same.

Verified at 06/05/2021 12:45:00 PM

Contact Number: 9810024272

#Plasma #Delhi 

Hope this helps"
Lokalwala3,2021-05-06 12:00:04,oxygen,UNKNOWN,NA,[],['Delhi'],#OxygenRefilling #Delhi #DelhiFightsCorona #Verified 100% verified lead for oxygen refilling in Delhi. https://t.co/uTlDIvGkhk
Lokalwala3,2021-05-06 11:59:50,oxygen,AVAILABLE,NA,[],['Delhi'],"Oxygen Gas is available in Pritam Pura

Temple of Knowledge 
Plot no 11, FC 57, Block H 4&amp;5
Pitampura, New Delhi 

Above outlet have refilling Oxygen gas. For 150 people. 

Verified by - Dedicated volunteers stationed at the place 

Date : 06/05/2021
Time : 11.00am"
Lokalwala3,2021-05-06 11:59:37,oxygen,UNKNOWN,NA,[],['Delhi'],"Verified Leads For Delhi People
#delhi #oxygen #beds #OxygenRefilling #CovidResources https://t.co/FaSc83JaSi"
amandeepskoutl1,2021-05-06 11:58:29,oxygen,AVAILABLE,NA,[],['Delhi'],"Maharaj agrasen hospital, narela Delhi

2 non oxygen beds available 
Contact: 96670 97114

Verified at: 8pm"
findthecolors,2021-05-06 11:58:19,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@saviaahmed Check if there are people who are making calls and checking for availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 11:57:45,plasma,AVAILABLE,NA,[],['Delhi'],"@ramanmann1974 Check if there are people who are making calls and checking for availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
Shankar81507649,2021-05-06 11:56:37,other,NEED,NA,[],['Delhi'],@alok_bhatt @indiantweeter @AdityaTrivedi_ @AdityaRajKaul @kaushkrahul @rohanduaTOI .@Rohit_chahal @CharuPragya @IShivamChhabra any verified leads for beds in Delhi ? Urgently needed. Plz help.
vks_24,2021-05-06 11:56:03,oxygen,UNKNOWN,NA,['917979963368'],"['Hyderabad', 'Bangalore', 'Mumbai', 'Delhi']","For oxygen concentrator across India, contact +917979963368
verified by @AayushS46288526 
Not personally sure of the prices. I can only provide leads to you prices you have to discuss with vendors. Pls whatsapp / call them and check.
#delhi #hyderabad #bangalore #mumbai #lucknow https://t.co/eGrDm6zWgJ"
motelaala,2021-05-06 11:55:56,oxygen,AVAILABLE,NA,"['9999390291', '9811494085']",['Delhi'],"#Delhi #OxygenBeds #ICUBed

Oxygen Beds Available and Icu beds

Sushila Hospial

Contact :- 9999390291,9811494085

Address :- Plot No-109, Gali no.9, Safiabad Rd, Gautam Colony, Narela,Delhi 110040

#Verified ✔️ by me https://t.co/lUBWbA1rNK"
findthecolors,2021-05-06 11:55:30,other,AVAILABLE,NA,[],['Delhi'],"@Hi_Arindam People might be posting here about availability of bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
iamkvishal,2021-05-06 11:54:00,ICU Bed,AVAILABLE,NA,[],['Delhi'],"Ventilator ,ICU #beds available in Max hospital Saket #Delhi 
Contact 011712121 
Verified Today 11:16"
SiyaSingh02,2021-05-06 11:53:53,oxygen,AVAILABLE,NA,['9057507489'],['Delhi'],"#Oxygen refilling is available near Mundra and Peeragarhi, #Delhi. Near Metro Pillar 557 and 560.
Please contact 9057507489.
Personally #Verified at 05:17PM.
For more details, please whatsapp on the same number.
#CoronaUpdate #COVIDSecondWave #COVID"
findthecolors,2021-05-06 11:53:29,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@gauravch00 There are people who are making calls and checking for availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 11:52:08,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@nadeemcyclist Please look here for people posting about availability of icu in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
KaranwalVaibhav,2021-05-06 11:51:50,oxygen,AVAILABLE,NA,['9312503682'],['Delhi'],"Oxygen available in Fardibad.
Amplify it ,Delhi NCR oxygen
Contacr No 9312503682
#DelhiCovid
#delhioxygen 
#DelhiSOS #Verified 
Location:  https://t.co/uaeYRyOseh https://t.co/X25iqu1ZtF"
findthecolors,2021-05-06 11:50:59,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@saviaahmed Please look here for people posting about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
Fightforbadser1,2021-05-06 11:50:36,oxygen,AVAILABLE,NA,[],['Delhi'],"🚨🚨🚨
#Oxygen Cylinder Home delivery available | #DelhiNCR
Shadhara, Delhi
Contact : 
+91 89024 23847
+91 73192 54458
Ekohum Foundation 
#Verified 
13.32 ;6th May 
#CovidHelp #Delhi #COVID19"
yangyangscute,2021-05-06 11:50:33,oxygen,AVAILABLE,NA,[],['Delhi'],"#faridabad #ghaziabad #delhiNCR #oxygencylinder #COVIDRELIEF

asking for prepaid - not sure if reliable 

+91 75017 78363

Oxygen available delhi-gurgaon-ghaziabad-faridabad
Home delivery

#verified at 3:55pm 6th may"
Fightforbadser1,2021-05-06 11:50:13,oxygen,AVAILABLE,NA,"['8792739537', '8923921305']",['Delhi'],"Gurgaon- 8792739537

They have oxygen and normal beds available.
Call and give details of patient, they will confirm for ICU bed

 HOME ICU/VENTILATOR AVAILABLE 
MK MEDICARE PVT LTD #Gurgaon
#Delhi #Noida 
Ph: 8923921305 ( whats app only)
#Verified 1.35 6/5
#CovidHelpOnline"
vasuhere_,2021-05-06 11:49:18,oxygen,AVAILABLE,NA,['9015223003'],['Delhi'],"Verified lead oxygen concentrator 
Available in delhi NCR
9015223003

#OxygenCylinders #DelhiCovid #DelhiCovid"
_ChemicalBeast_,2021-05-06 11:48:52,oxygen,UNKNOWN,NA,[],['Delhi'],"#OxygenBed in #Delhi #DelhiNCR #Oxygen #Covid #CovidResource
Verified by @utpravanyf https://t.co/EgC22jOeeG"
abhipsa69629810,2021-05-06 11:48:25,oxygen,NEED,NA,"['9635968362', '8709668627']",['Delhi'],"FRAUD ALERT🚨 
Name- VIKAS KUMAR / MUKESH KUMAR
Number- 9635968362/ 8709668627
Last digits of his A/C- 5371
This is a fraud person making use of these unfortunate times. Harassing and cheating needy people. PLEASE BEWARE!! #fraud #civid #oxygen #Delhi #verified"
SharmajiKeTweet,2021-05-06 11:47:17,oxygen,AVAILABLE,NA,['9635968467'],['Delhi'],"#faridabad #ghaziabad #delhiNCR #oxygencylinder #COVIDRELIEF

asking for prepaid - not sure if reliable 

9635968467

Oxygen available delhi-gurgaon-ghaziabad-faridabad
Home delivery

#verified at 3:51pm 6th may"
minaliginwala,2021-05-06 11:47:14,oxygen,AVAILABLE,NA,[],['Delhi'],"#Verified #Delhi 

•O2 beds available at Sardar Patel Covid Centre, Chhatarpur 

•Oxygen Level should be 85+

• Tel: 011-26655959

• Personally Verified by our Team Member @DontBeNaazy"
Ray88189036,2021-05-06 11:46:59,oxygen,UNKNOWN,NA,['9057507489'],['Delhi'],"#oxygen #refill #Delhi 
Oxygen Refilling still going on (small and big cylinder both)

Contact: 9057507489

At Gali no. 2 and Gali no. 1, opposite metro pillar no. 557, near Mundka metro station, Delhi (west Delhi)

Verified at: 4:00 pm, 6 May"
Abdullah__1711,2021-05-06 11:46:02,oxygen,AVAILABLE,NA,['8860202473'],['Delhi'],"Delhi oxygen cylinder 18L 
Contact

8860202473
Oxygen Cans available. 
Refill not available. 
 
Verified at 16:18pm on may 6th 2021 by me"
